symbol,time,open,high,low,close,tickVolume,spread,volume,timeframe,brokerTime
EURUSDm,2024-01-11 16:00:00+00:00,1.09461,1.09825,1.09361,1.09816,15543,10,0,4h,2024-01-11 16:00:00.000
EURUSDm,2024-01-11 20:00:00+00:00,1.09817,1.09822,1.09557,1.09818,5811,10,0,4h,2024-01-11 20:00:00.000
EURUSDm,2024-01-12 00:00:00+00:00,1.0982,1.09849,1.09723,1.09772,4890,10,0,4h,2024-01-12 00:00:00.000
EURUSDm,2024-01-12 04:00:00+00:00,1.09773,1.098,1.09605,1.09661,5415,10,0,4h,2024-01-12 04:00:00.000
EURUSDm,2024-01-12 08:00:00+00:00,1.09659,1.09823,1.09461,1.09491,10022,10,0,4h,2024-01-12 08:00:00.000
EURUSDm,2024-01-12 12:00:00+00:00,1.09491,1.09865,1.09354,1.09658,20497,10,0,4h,2024-01-12 12:00:00.000
EURUSDm,2024-01-12 16:00:00+00:00,1.09655,1.09734,1.09465,1.09555,9916,10,0,4h,2024-01-12 16:00:00.000
EURUSDm,2024-01-12 20:00:00+00:00,1.09555,1.0956,1.09477,1.09499,2894,10,0,4h,2024-01-12 20:00:00.000
EURUSDm,2024-01-14 20:00:00+00:00,1.09466,1.09494,1.09421,1.09432,918,40,0,4h,2024-01-14 20:00:00.000
EURUSDm,2024-01-15 00:00:00+00:00,1.09448,1.09671,1.09404,1.09638,5127,10,0,4h,2024-01-15 00:00:00.000
EURUSDm,2024-01-15 04:00:00+00:00,1.09638,1.09661,1.09511,1.09531,4665,10,0,4h,2024-01-15 04:00:00.000
EURUSDm,2024-01-15 08:00:00+00:00,1.0953,1.09646,1.0933,1.09449,9710,10,0,4h,2024-01-15 08:00:00.000
EURUSDm,2024-01-15 12:00:00+00:00,1.09449,1.09584,1.09376,1.09493,10530,10,0,4h,2024-01-15 12:00:00.000
EURUSDm,2024-01-15 16:00:00+00:00,1.09492,1.09531,1.09457,1.09493,3096,10,0,4h,2024-01-15 16:00:00.000
EURUSDm,2024-01-15 20:00:00+00:00,1.09492,1.09515,1.09442,1.09445,1795,10,0,4h,2024-01-15 20:00:00.000
EURUSDm,2024-01-16 00:00:00+00:00,1.09446,1.09459,1.09149,1.09185,6548,10,0,4h,2024-01-16 00:00:00.000
EURUSDm,2024-01-16 04:00:00+00:00,1.09184,1.09262,1.09081,1.09181,6113,10,0,4h,2024-01-16 04:00:00.000
EURUSDm,2024-01-16 08:00:00+00:00,1.09179,1.09229,1.08734,1.08918,13752,10,0,4h,2024-01-16 08:00:00.000
EURUSDm,2024-01-16 12:00:00+00:00,1.08918,1.08976,1.08653,1.08853,18513,10,0,4h,2024-01-16 12:00:00.000
EURUSDm,2024-01-16 16:00:00+00:00,1.08854,1.08943,1.08616,1.08731,16538,10,0,4h,2024-01-16 16:00:00.000
EURUSDm,2024-01-16 20:00:00+00:00,1.08732,1.08779,1.08694,1.08778,3694,10,0,4h,2024-01-16 20:00:00.000
EURUSDm,2024-01-17 00:00:00+00:00,1.0878,1.08841,1.08647,1.08659,4816,10,0,4h,2024-01-17 00:00:00.000
EURUSDm,2024-01-17 04:00:00+00:00,1.08659,1.08734,1.0855,1.08698,7899,10,0,4h,2024-01-17 04:00:00.000
EURUSDm,2024-01-17 08:00:00+00:00,1.08697,1.08836,1.08605,1.08782,12135,10,0,4h,2024-01-17 08:00:00.000
EURUSDm,2024-01-17 12:00:00+00:00,1.0878,1.08809,1.08441,1.08485,17916,10,0,4h,2024-01-17 12:00:00.000
EURUSDm,2024-01-17 16:00:00+00:00,1.08485,1.08783,1.08474,1.08735,11000,10,0,4h,2024-01-17 16:00:00.000
EURUSDm,2024-01-17 20:00:00+00:00,1.08734,1.0885,1.08699,1.08849,3359,10,0,4h,2024-01-17 20:00:00.000
EURUSDm,2024-01-18 00:00:00+00:00,1.08855,1.09026,1.08799,1.08949,5922,10,0,4h,2024-01-18 00:00:00.000
EURUSDm,2024-01-18 04:00:00+00:00,1.08947,1.09064,1.08859,1.08878,6073,10,0,4h,2024-01-18 04:00:00.000
EURUSDm,2024-01-18 08:00:00+00:00,1.08875,1.08991,1.08761,1.08887,10204,10,0,4h,2024-01-18 08:00:00.000
EURUSDm,2024-01-18 12:00:00+00:00,1.08889,1.08934,1.08462,1.0852,19311,10,0,4h,2024-01-18 12:00:00.000
EURUSDm,2024-01-18 16:00:00+00:00,1.08517,1.08697,1.08496,1.08614,11237,10,0,4h,2024-01-18 16:00:00.000
EURUSDm,2024-01-18 20:00:00+00:00,1.08613,1.08797,1.08601,1.08793,4529,10,0,4h,2024-01-18 20:00:00.000
EURUSDm,2024-01-19 00:00:00+00:00,1.08794,1.08893,1.08757,1.08886,4826,10,0,4h,2024-01-19 00:00:00.000
EURUSDm,2024-01-19 04:00:00+00:00,1.08886,1.08891,1.08742,1.08789,5106,10,0,4h,2024-01-19 04:00:00.000
EURUSDm,2024-01-19 08:00:00+00:00,1.08787,1.08926,1.08676,1.08869,9435,10,0,4h,2024-01-19 08:00:00.000
EURUSDm,2024-01-19 12:00:00+00:00,1.0887,1.08896,1.08652,1.08819,14775,10,0,4h,2024-01-19 12:00:00.000
EURUSDm,2024-01-19 16:00:00+00:00,1.08822,1.08959,1.08796,1.08919,9599,10,0,4h,2024-01-19 16:00:00.000
EURUSDm,2024-01-19 20:00:00+00:00,1.08919,1.08974,1.08895,1.0897,2772,10,0,4h,2024-01-19 20:00:00.000
EURUSDm,2024-01-21 20:00:00+00:00,1.08869,1.08953,1.08835,1.08903,1647,40,0,4h,2024-01-21 20:00:00.000
EURUSDm,2024-01-22 00:00:00+00:00,1.08916,1.09086,1.08907,1.09017,5004,10,0,4h,2024-01-22 00:00:00.000
EURUSDm,2024-01-22 04:00:00+00:00,1.09017,1.09089,1.08968,1.08976,5814,10,0,4h,2024-01-22 04:00:00.000
EURUSDm,2024-01-22 08:00:00+00:00,1.08974,1.09018,1.0881,1.08893,9349,10,0,4h,2024-01-22 08:00:00.000
EURUSDm,2024-01-22 12:00:00+00:00,1.08892,1.0899,1.08795,1.08847,12534,10,0,4h,2024-01-22 12:00:00.000
EURUSDm,2024-01-22 16:00:00+00:00,1.08846,1.08997,1.08799,1.08846,7679,10,0,4h,2024-01-22 16:00:00.000
EURUSDm,2024-01-22 20:00:00+00:00,1.08847,1.0885,1.08765,1.0877,3699,10,0,4h,2024-01-22 20:00:00.000
EURUSDm,2024-01-23 00:00:00+00:00,1.08771,1.08945,1.08754,1.08922,5236,10,0,4h,2024-01-23 00:00:00.000
EURUSDm,2024-01-23 04:00:00+00:00,1.08922,1.09157,1.08911,1.09077,6432,10,0,4h,2024-01-23 04:00:00.000
EURUSDm,2024-01-23 08:00:00+00:00,1.09076,1.09101,1.08594,1.0866,9678,10,0,4h,2024-01-23 08:00:00.000
EURUSDm,2024-01-23 12:00:00+00:00,1.08658,1.08753,1.08209,1.08301,13991,10,0,4h,2024-01-23 12:00:00.000
EURUSDm,2024-01-23 16:00:00+00:00,1.08304,1.08471,1.08238,1.08447,9034,10,0,4h,2024-01-23 16:00:00.000
EURUSDm,2024-01-23 20:00:00+00:00,1.08447,1.08585,1.08413,1.08567,3293,10,0,4h,2024-01-23 20:00:00.000
EURUSDm,2024-01-24 00:00:00+00:00,1.08566,1.0861,1.0851,1.08584,4424,10,0,4h,2024-01-24 00:00:00.000
EURUSDm,2024-01-24 04:00:00+00:00,1.08586,1.08789,1.08578,1.0873,5619,10,0,4h,2024-01-24 04:00:00.000
EURUSDm,2024-01-24 08:00:00+00:00,1.08732,1.09072,1.08624,1.08924,12630,10,0,4h,2024-01-24 08:00:00.000
EURUSDm,2024-01-24 12:00:00+00:00,1.08925,1.09319,1.0887,1.09002,17681,10,0,4h,2024-01-24 12:00:00.000
EURUSDm,2024-01-24 16:00:00+00:00,1.09003,1.0908,1.0881,1.08879,11600,10,0,4h,2024-01-24 16:00:00.000
EURUSDm,2024-01-24 20:00:00+00:00,1.08878,1.08902,1.08775,1.08812,4032,10,0,4h,2024-01-24 20:00:00.000
EURUSDm,2024-01-25 00:00:00+00:00,1.08808,1.08813,1.08698,1.08776,5088,10,0,4h,2024-01-25 00:00:00.000
EURUSDm,2024-01-25 04:00:00+00:00,1.08776,1.08909,1.0874,1.08873,5095,10,0,4h,2024-01-25 04:00:00.000
EURUSDm,2024-01-25 08:00:00+00:00,1.08871,1.08993,1.08825,1.08942,9681,10,0,4h,2024-01-25 08:00:00.000
EURUSDm,2024-01-25 12:00:00+00:00,1.08942,1.09015,1.08289,1.08316,25278,10,0,4h,2024-01-25 12:00:00.000
EURUSDm,2024-01-25 16:00:00+00:00,1.08314,1.08514,1.0821,1.08353,11738,10,0,4h,2024-01-25 16:00:00.000
EURUSDm,2024-01-25 20:00:00+00:00,1.08354,1.08476,1.0833,1.08452,3809,10,0,4h,2024-01-25 20:00:00.000
EURUSDm,2024-01-26 00:00:00+00:00,1.08447,1.08483,1.0837,1.08445,4349,10,0,4h,2024-01-26 00:00:00.000
EURUSDm,2024-01-26 04:00:00+00:00,1.08445,1.08447,1.08123,1.08191,5793,10,0,4h,2024-01-26 04:00:00.000
EURUSDm,2024-01-26 08:00:00+00:00,1.08189,1.08755,1.08167,1.08743,10708,10,0,4h,2024-01-26 08:00:00.000
EURUSDm,2024-01-26 12:00:00+00:00,1.08743,1.08855,1.08548,1.08634,16652,10,0,4h,2024-01-26 12:00:00.000
EURUSDm,2024-01-26 16:00:00+00:00,1.08633,1.08698,1.08536,1.08578,7698,10,0,4h,2024-01-26 16:00:00.000
EURUSDm,2024-01-26 20:00:00+00:00,1.08581,1.08617,1.08518,1.08544,2260,10,0,4h,2024-01-26 20:00:00.000
EURUSDm,2024-01-28 20:00:00+00:00,1.08399,1.08471,1.08375,1.08409,1786,40,0,4h,2024-01-28 20:00:00.000
EURUSDm,2024-01-29 00:00:00+00:00,1.08421,1.08484,1.08388,1.08446,4474,10,0,4h,2024-01-29 00:00:00.000
EURUSDm,2024-01-29 04:00:00+00:00,1.08446,1.08496,1.08345,1.08369,4811,10,0,4h,2024-01-29 04:00:00.000
EURUSDm,2024-01-29 08:00:00+00:00,1.08369,1.08414,1.08135,1.08227,8839,10,0,4h,2024-01-29 08:00:00.000
EURUSDm,2024-01-29 12:00:00+00:00,1.08227,1.08362,1.07955,1.07972,10944,10,0,4h,2024-01-29 12:00:00.000
EURUSDm,2024-01-29 16:00:00+00:00,1.07969,1.08194,1.07954,1.08183,6780,10,0,4h,2024-01-29 16:00:00.000
EURUSDm,2024-01-29 20:00:00+00:00,1.08185,1.084,1.08185,1.08331,5396,10,0,4h,2024-01-29 20:00:00.000
EURUSDm,2024-01-30 00:00:00+00:00,1.08333,1.08417,1.08295,1.08303,4621,10,0,4h,2024-01-30 00:00:00.000
EURUSDm,2024-01-30 04:00:00+00:00,1.08303,1.08331,1.08115,1.08222,5879,10,0,4h,2024-01-30 04:00:00.000
EURUSDm,2024-01-30 08:00:00+00:00,1.08222,1.08475,1.08158,1.08415,9689,10,0,4h,2024-01-30 08:00:00.000
EURUSDm,2024-01-30 12:00:00+00:00,1.08412,1.08568,1.08276,1.08363,15023,10,0,4h,2024-01-30 12:00:00.000
EURUSDm,2024-01-30 16:00:00+00:00,1.08363,1.08466,1.08312,1.08456,8117,10,0,4h,2024-01-30 16:00:00.000
EURUSDm,2024-01-30 20:00:00+00:00,1.08456,1.08481,1.08353,1.08424,4246,10,0,4h,2024-01-30 20:00:00.000
EURUSDm,2024-01-31 00:00:00+00:00,1.08425,1.08476,1.08155,1.08183,5534,10,0,4h,2024-01-31 00:00:00.000
EURUSDm,2024-01-31 04:00:00+00:00,1.08183,1.08217,1.08055,1.08155,4991,10,0,4h,2024-01-31 04:00:00.000
EURUSDm,2024-01-31 08:00:00+00:00,1.08154,1.08398,1.08089,1.08383,10464,10,0,4h,2024-01-31 08:00:00.000
EURUSDm,2024-01-31 12:00:00+00:00,1.08384,1.08871,1.08329,1.08606,18807,10,0,4h,2024-01-31 12:00:00.000
EURUSDm,2024-01-31 16:00:00+00:00,1.08609,1.08673,1.08153,1.084,29179,10,0,4h,2024-01-31 16:00:00.000
EURUSDm,2024-01-31 20:00:00+00:00,1.08403,1.08414,1.07944,1.08035,15130,10,0,4h,2024-01-31 20:00:00.000
EURUSDm,2024-02-01 00:00:00+00:00,1.08037,1.08213,1.08013,1.08114,6381,10,0,4h,2024-02-01 00:00:00.000
EURUSDm,2024-02-01 04:00:00+00:00,1.08115,1.08133,1.07834,1.07926,6385,10,0,4h,2024-02-01 04:00:00.000
EURUSDm,2024-02-01 08:00:00+00:00,1.07924,1.08128,1.07794,1.0808,11394,10,0,4h,2024-02-01 08:00:00.000
EURUSDm,2024-02-01 12:00:00+00:00,1.08078,1.08313,1.08052,1.08262,18560,10,0,4h,2024-02-01 12:00:00.000
EURUSDm,2024-02-01 16:00:00+00:00,1.08261,1.08743,1.08259,1.08712,13929,10,0,4h,2024-02-01 16:00:00.000
EURUSDm,2024-02-01 20:00:00+00:00,1.08713,1.08756,1.08643,1.08735,4233,10,0,4h,2024-02-01 20:00:00.000
EURUSDm,2024-02-02 00:00:00+00:00,1.08737,1.08793,1.08695,1.08762,4514,10,0,4h,2024-02-02 00:00:00.000
EURUSDm,2024-02-02 04:00:00+00:00,1.08761,1.08866,1.08716,1.08802,5608,10,0,4h,2024-02-02 04:00:00.000
EURUSDm,2024-02-02 08:00:00+00:00,1.08804,1.08971,1.08732,1.08828,8696,10,0,4h,2024-02-02 08:00:00.000
EURUSDm,2024-02-02 12:00:00+00:00,1.0883,1.08856,1.07827,1.08019,22176,10,0,4h,2024-02-02 12:00:00.000
EURUSDm,2024-02-02 16:00:00+00:00,1.08018,1.08032,1.07801,1.0792,10637,10,0,4h,2024-02-02 16:00:00.000
EURUSDm,2024-02-02 20:00:00+00:00,1.0792,1.07968,1.07855,1.0787,2498,10,0,4h,2024-02-02 20:00:00.000
EURUSDm,2024-02-04 20:00:00+00:00,1.07824,1.07849,1.07686,1.07785,1543,40,0,4h,2024-02-04 20:00:00.000
EURUSDm,2024-02-05 00:00:00+00:00,1.07794,1.07827,1.07669,1.07786,7276,10,0,4h,2024-02-05 00:00:00.000
EURUSDm,2024-02-05 04:00:00+00:00,1.07787,1.07843,1.07722,1.07799,5928,10,0,4h,2024-02-05 04:00:00.000
EURUSDm,2024-02-05 08:00:00+00:00,1.07801,1.07855,1.07466,1.07543,9339,10,0,4h,2024-02-05 08:00:00.000
EURUSDm,2024-02-05 12:00:00+00:00,1.07547,1.07574,1.07228,1.0725,12960,10,0,4h,2024-02-05 12:00:00.000
EURUSDm,2024-02-05 16:00:00+00:00,1.0725,1.07461,1.07243,1.07423,7040,10,0,4h,2024-02-05 16:00:00.000
EURUSDm,2024-02-05 20:00:00+00:00,1.07424,1.07436,1.0733,1.07405,3215,10,0,4h,2024-02-05 20:00:00.000
EURUSDm,2024-02-06 00:00:00+00:00,1.07405,1.07487,1.07405,1.07435,4545,10,0,4h,2024-02-06 00:00:00.000
EURUSDm,2024-02-06 04:00:00+00:00,1.07433,1.07619,1.0743,1.07515,6179,10,0,4h,2024-02-06 04:00:00.000
EURUSDm,2024-02-06 08:00:00+00:00,1.07517,1.07596,1.07239,1.0738,8729,10,0,4h,2024-02-06 08:00:00.000
EURUSDm,2024-02-06 12:00:00+00:00,1.07378,1.07479,1.0722,1.07427,12679,10,0,4h,2024-02-06 12:00:00.000
EURUSDm,2024-02-06 16:00:00+00:00,1.07428,1.07551,1.07384,1.0749,9486,10,0,4h,2024-02-06 16:00:00.000
EURUSDm,2024-02-06 20:00:00+00:00,1.07492,1.07569,1.07487,1.07558,3983,10,0,4h,2024-02-06 20:00:00.000
EURUSDm,2024-02-07 00:00:00+00:00,1.07562,1.07661,1.07554,1.07583,4319,10,0,4h,2024-02-07 00:00:00.000
EURUSDm,2024-02-07 04:00:00+00:00,1.07583,1.07724,1.07563,1.0772,5360,10,0,4h,2024-02-07 04:00:00.000
EURUSDm,2024-02-07 08:00:00+00:00,1.07719,1.07737,1.07574,1.07704,9334,10,0,4h,2024-02-07 08:00:00.000
EURUSDm,2024-02-07 12:00:00+00:00,1.07705,1.07835,1.07555,1.07563,13116,10,0,4h,2024-02-07 12:00:00.000
EURUSDm,2024-02-07 16:00:00+00:00,1.07566,1.07748,1.07557,1.07714,8739,10,0,4h,2024-02-07 16:00:00.000
EURUSDm,2024-02-07 20:00:00+00:00,1.07714,1.07764,1.07671,1.0775,3616,10,0,4h,2024-02-07 20:00:00.000
EURUSDm,2024-02-08 00:00:00+00:00,1.07752,1.07844,1.07739,1.07817,3506,10,0,4h,2024-02-08 00:00:00.000
EURUSDm,2024-02-08 04:00:00+00:00,1.07818,1.07884,1.07764,1.07797,4936,10,0,4h,2024-02-08 04:00:00.000
EURUSDm,2024-02-08 08:00:00+00:00,1.07795,1.0785,1.07607,1.07628,8484,10,0,4h,2024-02-08 08:00:00.000
EURUSDm,2024-02-08 12:00:00+00:00,1.07627,1.0767,1.07413,1.07607,12612,10,0,4h,2024-02-08 12:00:00.000
EURUSDm,2024-02-08 16:00:00+00:00,1.07606,1.07822,1.07595,1.07743,8065,10,0,4h,2024-02-08 16:00:00.000
EURUSDm,2024-02-08 20:00:00+00:00,1.07745,1.07793,1.07732,1.07767,3318,10,0,4h,2024-02-08 20:00:00.000
EURUSDm,2024-02-09 00:00:00+00:00,1.07774,1.07782,1.07698,1.07705,3488,10,0,4h,2024-02-09 00:00:00.000
EURUSDm,2024-02-09 04:00:00+00:00,1.07705,1.07823,1.0769,1.07798,3838,10,0,4h,2024-02-09 04:00:00.000
EURUSDm,2024-02-09 08:00:00+00:00,1.07801,1.07841,1.07617,1.07712,9209,10,0,4h,2024-02-09 08:00:00.000
EURUSDm,2024-02-09 12:00:00+00:00,1.07711,1.07947,1.07626,1.07856,16170,10,0,4h,2024-02-09 12:00:00.000
EURUSDm,2024-02-09 16:00:00+00:00,1.07858,1.07903,1.07789,1.07821,6250,10,0,4h,2024-02-09 16:00:00.000
EURUSDm,2024-02-09 20:00:00+00:00,1.07822,1.07881,1.07792,1.07851,2077,10,0,4h,2024-02-09 20:00:00.000
EURUSDm,2024-02-11 20:00:00+00:00,1.07816,1.07966,1.07804,1.07955,1381,40,0,4h,2024-02-11 20:00:00.000
EURUSDm,2024-02-12 00:00:00+00:00,1.07974,1.07995,1.07907,1.07915,2801,10,0,4h,2024-02-12 00:00:00.000
EURUSDm,2024-02-12 04:00:00+00:00,1.07915,1.0805,1.0789,1.08026,4069,10,0,4h,2024-02-12 04:00:00.000
EURUSDm,2024-02-12 08:00:00+00:00,1.08024,1.08025,1.07626,1.0769,8493,10,0,4h,2024-02-12 08:00:00.000
EURUSDm,2024-02-12 12:00:00+00:00,1.0769,1.07736,1.07554,1.0767,9262,10,0,4h,2024-02-12 12:00:00.000
EURUSDm,2024-02-12 16:00:00+00:00,1.07671,1.07855,1.07647,1.07691,7266,10,0,4h,2024-02-12 16:00:00.000
EURUSDm,2024-02-12 20:00:00+00:00,1.07691,1.07746,1.07673,1.0771,3542,10,0,4h,2024-02-12 20:00:00.000
EURUSDm,2024-02-13 00:00:00+00:00,1.07712,1.0774,1.07602,1.07612,3059,10,0,4h,2024-02-13 00:00:00.000
EURUSDm,2024-02-13 04:00:00+00:00,1.07612,1.07771,1.07607,1.07708,4666,10,0,4h,2024-02-13 04:00:00.000
EURUSDm,2024-02-13 08:00:00+00:00,1.07706,1.07812,1.07564,1.07775,8465,10,0,4h,2024-02-13 08:00:00.000
